id,target,CCJ_government,CCJ_private,bank_bal2,land_worth,bank_balance,wages,house_value,savings,amount_owed,wages_debt_percent,stocks_profile,difference_wages_last_year,properties,mortgage
354,0,0,0,1328,0,3191,4955,1423,363,505,58.9,13.7,-0.1,0,0
355,0,0,0,1020,390,6627,29094,45142,0,128,28.7,-2,-0.1,0,0
356,0,0,0,4,146,0,4624,4231,4100,140,100,-61,-0.7,1,0
357,0,0,0,138,0,267,1882,902,705,62,57.2,-25.1,0,0,0
358,0,,,211,98,771,1718,919,0,526,43.2,62.3,-0.5,1,1
359,0,0,0,267,0,2173,3819,1943,0,717,100,6.2,-0.1,0,0
360,1,0,0,75,0,6,218,233,0,0,25.4,,,0,0
361,0,1,0,-781,0,75,1816,-837,0,1601,38.4,-328.7,1.6,0,0
362,0,0,0,-987,0,2132,2596,2557,256,2,100,-176.8,-1.6,0,0
363,0,0,0,6,0,2,1640,384,0,389,27.4,-0.3,0,0,0
364,0,0,0,507,0,679,1888,1045,628,0,99.8,16.8,0.1,0,0
365,1,6,4,-538,26,106,1559,-469,0,585,69.6,,,0,0
366,0,0,0,-569,0,0,5363,165,0,5084,100,-314.7,-0.6,0,0
367,0,0,0,138,0,95,4494,2919,112,1122,23.4,14.2,0.5,0,0
368,0,0,0,-60,0,111,308,426,0,118,59.5,-30.1,0,0,0
369,0,0,0,183,0,295,513,339,0,3,69.9,15.6,-0.3,0,0
370,0,,,43,0,155,489,303,0,160,100,-11.7,-0.2,0,0
371,0,0,0,74,0,0,3587,785,0,1472,100,-1.2,-0.3,0,0
372,0,,,-419,0,2,2533,260,0,695,53.6,-245.3,0.3,0,0
373,0,0,0,436,199,493,1660,1002,418,197,30.8,15.7,-0.6,1,1
374,0,0,0,185893,0,0,172733,120,0,0,100,154875.6,0,0,0
375,0,0,0,373,0,835,1516,762,0,131,65.6,18.5,1,0,0
376,0,0,0,11,0,0,272,-57,0,57,64.6,8.6,-0.2,0,0
377,0,0,0,-147,0,889,2054,2674,0,0,0,8,0,0,0
378,0,0,0,-84,0,137,700,207,0,0,69.5,-116.9,3.9,0,0
379,0,0,0,-117,0,1,304,205,0,107,100,-24.4,0.7,0,0
380,0,0,0,119,365,1559,1650,1800,164,0,100,-1.2,0,4,0
381,0,0,0,-23,0,374,374,158,0,0,90,-66.2,0.5,0,0
382,0,0,0,-113,8618,48,59,525,2147,0,100,0.8,0,1,1
383,0,0,0,-1824,28724,380,404,2128,0,50,100,12.8,0,1,1
384,0,0,0,0,66,0,28,53,0,0,100,-1.9,-0.1,1,1
385,0,0,0,167,0,471,471,253,0,0,100,12.4,0.1,0,0
386,0,0,0,1069,12964,1366,1786,2945,1605,6,84.4,4,0.1,1,1
387,0,0,0,3,0,0,36,-27,0,0,100,2.7,-2.3,0,0
388,0,0,0,415,0,577,1055,3496,935,12,100,-16,-0.1,0,0
389,0,0,0,579,0,27542,27903,25584,2807,2,100,1.4,0,0,0
390,0,0,0,255,37590,2150,2241,11073,0,258,100,-83.9,0,8,1
391,0,0,0,-302,0,632,1417,995,0,34,61.4,-36.8,0.1,0,0
392,0,0,0,933,9207,2008,10364,18951,897,0,100,-0.6,0,2,1
393,0,0,0,241,445,9,1079,358,0,303,90.4,463.3,-0.1,1,1
394,1,,,-101,0,37,641,231,0,222,55.5,-120.6,-0.1,0,0
395,0,0,0,283,0,595,2723,1708,0,390,57,-8.1,0,0,0
396,0,,,268,1092,0,2133,1250,82,309,71.4,20.1,0,1,1
397,0,0,0,-9422,0,171,14630,65723,0,3,100,-14.4,0,0,0
398,0,0,0,-44,167,32,415,148,0,52,97.6,-6.5,-0.2,4,1
399,0,0,0,4012,17622,1187,2104,14760,4435,246,93.9,3.2,0,1,1
400,0,0,0,-238,661,1116,1767,2107,0,141,31.5,-2.9,0.1,0,0
401,0,0,0,4,0,2,1152,361,0,7,100,35.1,0,0,0
402,0,0,0,-49,0,198,1012,478,0,149,72.7,53.6,1.1,0,0
403,0,0,0,153,0,466,3207,2020,0,0,100,-11.6,0,1,1
404,0,0,0,0,0,1931,1989,2810,0,3,22.7,-8.1,0,0,0
405,0,0,0,-103,194,1,516,697,0,0,-1166.7,-0.2,-0.1,3,1
406,0,0,0,4797,8865,8195,17459,59482,562,102,100,-1.2,0,1,1
407,0,0,0,56,0,906,3810,2648,0,324,81.3,-0.2,0.1,0,0
408,0,,,1,0,22,1922,399,0,0,35.2,30.1,0,0,0
409,0,0,0,39,145,845,955,898,171,46,100,-28.8,-0.2,1,1
410,0,0,0,-188,0,23,1367,378,0,451,59,-24.6,0.1,0,0
411,0,0,0,102,0,148,264,220,0,7,100,9.8,-0.3,0,0
412,0,0,0,60,0,2200,2734,2468,153,0,100,3.4,0,0,0
413,0,0,0,69,0,129,319,259,0,6,48.8,-0.8,-1.4,0,0
414,0,0,0,-62,2329,0,29,314,0,77,100,-15.7,0,1,1
415,0,0,0,-18,6204,369,960,2963,370,236,100,1.9,0,4,1
416,0,0,0,48,284,212,402,171,0,0,28.6,-12,-0.1,0,0
417,0,,,-24313,1756,112,26878,165,0,6928,-75,-14847.4,-0.1,1,1
418,0,0,0,415,0,1167,4847,2553,1034,76,82.6,-9.9,-0.2,0,0
419,0,0,0,-68,0,315,861,616,0,7,91,-7.9,0,0,0
420,0,0,0,46,0,370,1370,1351,15,5,100,3.4,0.1,0,0
421,0,0,0,740,1090,0,1478,999,987,704,86.2,37.9,0.3,2,1
422,0,0,0,605,0,137,4076,1782,2268,509,58.8,-17.9,-0.1,0,0
423,0,0,0,290,0,1014,2448,1659,545,12,12.4,0.5,0.2,0,0
424,0,0,0,-82,0,330,1163,308,0,234,44.6,-19.2,-0.7,0,0
425,0,0,0,100,257,48,383,234,0,118,100,399.4,1.2,1,1
426,0,0,0,59,0,117,508,275,84,49,55.8,14.9,0,0,0
427,0,0,0,178,0,48,496,254,52,129,75.1,15.1,0.1,0,0
428,0,0,0,-30,0,34,132,75,0,12,88.7,-40,0.9,0,0
429,0,0,0,639,2472,6,1494,772,1111,435,50.2,4.5,0.1,2,1
430,0,0,0,7,1997,130,1019,1667,0,0,100,6.8,0,1,1
431,1,,,-933,0,11,2044,161,0,625,20,-581.3,0.1,0,0
432,0,0,0,56,2079,1286,10130,6485,334,563,-14,4.1,0,2,1
433,0,2,0,538,0,1148,2372,11746,2709,65,88.3,-7.3,-0.2,0,0
434,0,0,0,69,0,402,527,701,0,0,100,21.7,0,0,0
435,0,0,0,142,0,45,172,232,35,0,43.4,-1,-0.2,0,0
436,0,0,0,82,0,594,777,315,0,6,61.2,18.5,0.2,0,0
437,1,2,0,10,0,1,18,86,0,0,100,0.3,0,0,0
438,0,0,0,64,4499,1289,6086,10522,799,285,100,-3,0.1,2,0
439,0,0,0,3,20188,141,142,183,0,0,100,0.5,0,3,1
440,0,0,0,1915,0,841,3785,1789,945,442,33.8,5.8,0,0,0
441,0,0,0,-524,0,633,1480,140,0,248,39.5,-419,0.4,0,0
442,1,1,0,-91,0,383,1665,661,0,843,22,-37.1,1.1,0,0
443,1,1,0,-687,0,2,394,-1344,0,697,20.8,-81.3,-3.5,0,0
444,0,0,0,367,519,1741,6048,4744,441,815,40.2,3,-0.1,3,1
445,0,,,534,512,6,1406,541,352,256,96.8,103.2,0.5,0,0
446,0,0,0,8,0,57,73,204,0,1,100,14.1,0.1,0,0
447,0,0,0,-51,0,0,21,-164,0,35,24,-20.7,-0.2,0,0
448,1,,,-1300,150,7,3130,-974,0,48,8.3,220.4,1,2,1
449,0,0,0,761,0,1134,1845,1533,0,576,100,-11.3,-0.5,0,0
450,0,0,0,28,0,788,1328,358,24,633,46.6,0.1,-0.1,0,0
451,0,0,0,857,11200,997,5471,3768,872,470,53.3,-7.7,0,1,1
452,0,0,0,-165,0,396,409,335,0,2,0,3.6,0,0,0
453,0,0,0,277,0,524,2430,898,357,383,51.1,-10.5,-0.2,0,0
454,0,0,0,128,101,792,3382,1773,213,331,33.3,-9,0,1,1
455,0,0,0,962,0,9997,14112,13785,2450,841,26.2,-2.6,0.2,0,0
456,0,0,0,0,0,86,88,76,0,1,100,53.3,0.3,0,0
457,0,0,0,1439,52750,1794,3556,15448,220,566,100,6.8,0.1,11,1
458,0,0,0,-113,0,1284,2529,2195,0,41,22.5,-2.5,-0.2,0,0
459,0,0,0,705,0,1711,4282,3145,256,738,38.4,6.6,-0.2,0,0
460,0,0,0,142,0,87,478,350,100,8,57.8,17.1,-0.9,0,0
461,0,0,0,-161,0,2121,4295,5235,645,340,77.6,-15.4,0.1,0,0
462,1,,,-1230,0,159,5666,993,0,2146,47.7,-120.1,0,0,0
463,0,0,0,-54,0,3,492,119,0,53,48,-85.5,1,0,0
464,0,0,0,58,0,830,942,709,0,31,78.5,3,-0.1,0,0
465,0,0,0,141,0,112,199,85,0,40,98,162.3,1,0,0
466,0,0,0,104,0,529,678,318,136,26,90.1,18.8,0,0,0
467,0,0,0,1538,0,2,1693,5794,1201,0,100,12.7,0,0,0
468,0,0,0,-13,0,664,685,422,0,0,-59.4,60.8,-0.4,0,0
469,0,0,0,446,4342,21,3092,2408,352,1624,21.7,10,0,1,1
470,0,0,0,276,11351,422,3189,12550,1575,5,100,1.3,0,6,1
471,0,0,0,491,8266,494,875,1367,0,84,100,-7.5,0,1,1
472,0,0,0,83,0,32,1079,294,0,629,46.1,10.2,-1.1,0,0
473,0,0,0,2,0,1,561,561,0,0,100,5.4,0,0,0
474,0,0,0,-546,1525,436,2743,166,0,987,72.2,-271.9,0.1,0,0
475,0,,,-14,0,3,13,-70,0,28,45.9,10.4,6.8,0,0
476,0,0,0,112,0,560,734,328,0,239,45.2,6.3,-0.5,0,0
477,0,0,0,37,0,579,831,191,0,10,89.9,1.9,0.6,0,0
478,0,0,0,-31,0,446,541,498,0,9,19.1,-6.6,0.4,0,0
479,0,0,0,131,0,184,3990,1471,418,1237,20.5,12.7,0.2,0,0
480,0,0,0,107,0,95,3251,840,0,0,64.2,12.2,0,0,0
481,0,0,0,-12,0,0,14,1,0,0,52,-1238.5,-0.5,0,0
482,0,0,0,131,0,16,95,232,70,4,99.5,78.9,-0.1,0,0
483,0,0,0,466,8098,18110,18170,30776,498,30,100,1.4,0,3,1
484,0,0,0,32,0,179,214,176,0,0,100,1.5,0,0,0
485,0,0,0,116,156,275,279,611,0,0,100,52.9,0.2,1,1
486,0,0,0,44,0,350,1542,600,190,393,43.9,-13,-1.6,0,0
487,0,,,-340,0,432,1069,926,0,0,0,-9.9,0,0,0
488,0,0,0,282,981,415,3536,604,500,3,96.2,76.3,0,1,1
489,0,0,0,-441,0,2601,2998,2743,128,35,46,-4.1,-0.1,0,0
490,0,0,0,76,152,143,296,162,0,0,100,-4.3,0.1,1,0
491,0,0,0,-21,0,55,143,55,0,10,56.2,63.6,1,0,0
492,0,0,0,3,3928,233,420,315,0,66,100,-14,0,1,1
493,0,0,0,-47,0,329,970,387,104,6,93.6,-7.1,0.1,0,0
494,0,0,0,120,0,641,734,443,0,27,100,64.9,0.3,0,0
495,0,0,0,644,0,6038,10534,13633,1060,125,100,5.8,-0.1,0,0
496,0,0,0,-173,0,100,2288,850,0,282,63.5,88.5,0.5,0,0
497,0,0,0,969,0,1827,2474,851,1200,1,84.5,-11.5,0.1,0,0
498,0,0,0,19,0,984,1325,265,189,386,45.9,12.1,-0.8,0,0
499,0,0,0,683,127,0,316,1266,0,165,65,69.7,0.5,0,0
500,1,2,0,-219,0,41,41,-208,0,0,100,378,19.2,0,0
501,0,0,0,57,57892,0,1180,8924,0,2,100,-3,0,5,0
502,0,0,0,136,216,525,1115,632,236,151,12.2,-9.8,0.1,1,1
503,0,0,0,940,0,1158,3997,760,1125,645,40.9,10.4,-0.7,0,0
504,0,0,0,-411,0,0,528,506,0,0,100,-157.9,-1,0,0
505,0,0,0,46,0,406,418,358,0,3,100,-53.2,-0.6,0,0
506,0,0,0,156,0,263,1301,872,263,52,74.1,3.4,0,0,0
507,0,0,0,513,0,737,1845,577,0,79,100,303.3,-2.6,0,0
508,0,0,0,473,0,1065,1453,4361,334,101,67.5,11.5,0,0,0
509,0,0,0,-13,0,57,123,91,0,1,0,175.1,-1.2,0,0
510,0,0,0,9,0,3,896,211,59,119,82.2,-30,1.7,0,0
511,0,0,0,101,0,418,928,667,400,229,100,-34.5,-0.7,0,0
512,0,0,0,121,19,269,782,436,218,15,85.5,-7.3,0,1,1
513,0,0,0,289,0,597,2324,1024,293,38,100,26.6,-0.9,0,0
514,0,0,0,-34,238,35,333,505,0,18,86.5,6.7,-0.1,1,1
515,0,0,0,4803,41886,31485,42916,34942,7253,455,85.8,0.8,0,11,1
516,0,,,140,0,13,1415,509,34,121,46,0.1,-0.1,0,0
517,0,0,0,46,0,832,835,-433,0,0,10,-1.6,-0.4,0,0
518,0,,,-79,0,1,1029,179,0,1,-29.4,-38.3,-0.1,0,0
519,1,0,0,16,0,83,192,186,0,0,0,-33.9,-7.1,0,0
520,0,0,0,199,10,139,1139,857,50,0,100,12.7,0,2,1
521,0,0,0,10408,6198,801,4864,29004,2752,1015,100,0.7,0,2,1
522,0,0,0,-747,2672,3,690,2024,0,37,74.6,-32.9,0,2,1
523,0,0,0,53,0,85,201,-62,0,3,50.1,-160.3,-2.6,0,0
524,1,2,0,-18,0,31,408,82,0,38,68.2,131,0,0,0
525,0,0,0,687,0,830,4671,1738,134,979,26,-111.8,-1.9,0,0
526,0,0,0,584,0,170,847,376,217,-3,100,54.6,-0.9,0,0
527,0,0,0,807,2349,89,992,1234,454,83,100,0.5,0.1,0,0
528,0,0,0,-21,0,14,34,74,0,0,0,-0.3,0,0,0
529,1,6,3,-222,0,1,621,57,0,220,43.1,-436.4,0.4,0,0
530,0,0,0,2253,0,14714,60384,41616,3380,0,5.5,-1.5,0.2,0,0
531,0,0,0,-656,0,7,2827,86,0,753,38,-709.5,0.5,0,0
532,0,0,0,593,0,1526,1666,1079,1127,39,99.8,15.6,0,0,0
533,0,0,0,-8,1813,328,493,1366,58,27,87.9,12.5,0,1,1
534,0,0,0,83,31,6,580,473,0,29,72.8,6,-0.1,0,0
535,0,0,0,114,6,642,1062,554,405,27,73.1,-13.2,0.1,1,1
536,0,0,0,326,0,1132,1386,574,558,57,86.9,-1.1,-0.1,0,0
537,0,0,0,85,0,0,374,252,100,101,100,-101.4,-1.1,0,0
538,0,0,0,-85,0,548,696,530,89,0,100,13.1,0.7,0,0
539,0,0,0,82,0,354,806,383,16,98,69.1,-20.5,-0.3,0,0
540,0,0,0,727,0,1392,1811,954,1552,22,100,13.6,-0.2,0,0
541,1,,,-425,0,43,897,229,0,55,13.7,-175.5,1,0,0
542,0,0,0,177,0,664,878,657,127,18,74.1,-1.2,0,0,0
543,0,0,0,85,3987,702,2744,3615,0,39,100,-0.1,-0.1,1,0
544,0,0,0,123,0,155,658,327,58,92,56.2,4.4,0.3,0,0
545,0,0,0,0,0,60,60,76,0,0,0,0,0,0,0
546,0,0,0,-463,873,4989,5184,5901,0,15,100,-1.4,0,1,0
547,0,0,0,47,0,4,351,119,0,0,92.9,40.9,0.2,0,0
548,0,,,1602,0,2475,7153,4666,1068,293,51,22.6,-0.4,0,0
549,0,0,0,-8,0,25,33,275,0,19,100,3.8,0,0,0
550,0,0,0,277,0,0,0,214,0,0,0,-102.8,-1.4,0,0
551,0,0,0,-293,3918,711,946,632,0,41,39,-32.5,0,0,0
552,0,0,0,9,0,113,212,185,0,0,100,-20.7,-0.2,0,0
553,0,0,0,-460,87,1656,1959,2337,0,16,0,-14.2,-0.2,2,1
554,0,0,0,-38,0,13,387,317,0,17,33.6,-32.8,-0.1,0,0
555,0,0,0,2061,26,2204,2680,1899,686,17,99.9,167.8,0.1,0,0
556,0,0,0,170,0,374,773,366,1037,82,69.9,-14.4,-0.3,0,0
557,0,0,0,-11,0,283,383,226,45,1,23.1,-60.8,0.5,0,0
558,0,0,0,281,423,923,1409,1314,310,55,40.6,12.3,0,0,0
559,0,0,0,7,0,107,179,-18,0,2,100,-238.9,-1.3,0,0
560,0,0,0,2264,4891,1585,2435,4816,1710,454,100,4.2,0,1,1
561,0,0,0,8,0,512,823,681,1196,30,60.1,0.4,0.1,0,0
562,0,0,0,-40,13,2017,2402,696,0,4,63.9,-27.6,0,1,1
563,1,1,0,-363,0,35,832,-178,0,210,53.6,286.5,0,0,0
564,0,0,0,71,0,1334,1967,1194,124,17,67.8,-19.4,0,0,0
565,0,0,0,337,552,772,1139,791,1120,49,62.5,55.5,0.2,1,1
566,0,0,0,23,412,85,239,399,32,18,65,4.7,0,1,0
567,0,0,0,3890,3582,3,15948,10650,7996,462,30.9,-19.7,-0.4,1,1
568,0,0,0,26,0,40,142,148,0,18,100,-21,0,0,0
569,0,0,0,10,0,433,825,713,0,67,49.9,-0.1,0.3,0,0
570,0,0,0,-415,0,4,573,432,0,529,100,-37.8,0.1,0,0
571,0,0,0,62,2166,34,1907,1691,0,88,61.8,7.9,0.1,2,1
572,0,0,0,-1,0,2,3,-14,0,0,0,-23.7,0,0,0
573,0,0,0,626,0,690,1382,1104,272,60,89,5.8,-0.3,0,0
574,0,0,0,225,0,1,1690,295,0,781,3.6,-3,0.3,0,0
575,0,0,0,-5607,0,597,939,6228,0,0,100,-101,0.1,0,0
576,0,0,0,-316,0,3640,3661,3624,0,0,0,-0.9,0,0,0
577,0,0,0,589,0,1616,2212,1568,326,41,100,-7,-0.2,0,0
578,0,0,0,-367,3355,2021,3090,214,1218,82,71.4,-108.6,0.1,2,1
579,0,,,-10,0,239,362,98,0,29,75.5,147.2,-0.5,0,0
580,0,0,0,219,0,354,1695,818,577,179,62.6,-9.1,0.2,0,0
581,0,0,0,294,0,1460,2383,2001,337,1,100,0,-0.1,0,0
582,0,0,0,1980,3351,1231,4148,4633,5938,946,12.9,-4,-0.2,1,1
583,0,0,0,17,76,69,93,154,13,2,100,-2.9,0,1,1
584,0,0,0,117,0,115,435,332,12,19,63,25.7,-0.3,0,0
585,0,1,0,3,0,3,509,108,0,12,57,29.2,-0.5,0,0
586,0,0,0,-1,497,826,9148,6796,595,1230,14.5,-10.6,0.1,0,0
587,0,0,0,464,0,3735,5356,2733,115,280,33.7,14.8,0,0,0
588,0,0,0,-214,0,158,249,158,0,0,100,-158.2,-0.3,0,0
589,1,7,0,-443,162,0,663,-312,0,687,36.7,165.7,0.4,0,0
590,0,0,0,-95,694,27,62,215,0,7,100,-41.9,0.1,1,1
591,0,0,0,78,0,2133,3633,3265,1393,113,100,-13.4,-0.1,0,0
592,0,0,0,1516,3204,8146,10313,10868,2415,0,100,12.9,-0.1,1,1
593,0,0,0,-108,0,1064,1227,1667,0,0,38.2,-18.2,-0.6,0,0
594,0,0,0,85,3562,334,396,29509,66,119,100,0,0,1,1
595,0,0,0,629,5581,1603,1924,1650,707,88,100,5,0,1,1
596,0,0,0,597,649,2457,6489,3383,1511,1508,52.3,-16.9,-0.4,1,1
597,0,0,0,-200,2157,0,294,2096,0,112,56,20.8,-1.3,2,1
598,0,0,0,-2,0,332,704,372,26,94,58.1,-9.8,1.2,0,0
599,0,0,0,128,40,910,1663,1944,970,406,67.3,-12,-0.1,1,1
600,0,0,0,191,0,1395,1812,1083,4002,98,98.3,-0.7,-0.1,0,0
601,0,0,0,-103,0,24,24,-7166,0,0,100,-0.3,0.2,0,0
602,0,0,0,71,0,58,107,269,179,0,100,-41,0.1,0,0
603,0,,,414,3151,0,283,1107,199,82,95.8,45.5,0.2,1,1
604,0,0,0,78,0,254,254,226,0,1,100,-70.9,-0.2,0,0
605,0,0,0,23,0,378,597,824,0,5,100,11.4,0.2,0,0
606,0,0,0,-993,0,165,2412,-350,0,668,45.1,268.1,-0.1,0,0
607,1,1,0,18,0,6,229,166,0,35,54.5,-21.2,0.1,0,0
608,0,0,0,133,1469,169,273,1150,0,1,80,79.6,-0.3,1,1
609,0,0,0,411,0,304,512,577,195,158,100,117.1,0.1,0,0
610,0,0,0,156,3623,58,126,697,51,0,100,15.4,0.1,2,1
611,0,0,0,18,648,0,2120,10190,7415,989,55,9,0,0,0
612,0,0,0,1,0,2220,2225,2190,0,0,0,-0.8,0,0,0
613,0,0,0,18,0,386,1164,169,0,18,100,88,0,0,0
614,0,0,0,136,0,32,139,495,0,18,100,-64.8,0,0,0
615,0,0,0,2,0,236,251,180,0,5,40.4,30.9,0,0,0
616,0,0,0,265,1964,1368,1427,1362,0,48,68.5,-4.7,0,1,1
617,0,0,0,-156,0,0,847,122,0,122,34.1,-209.9,-0.6,0,0
618,0,0,0,27,0,249,609,308,0,23,80.4,8.5,-0.2,0,0
619,0,0,0,-10,0,100,105,101,0,0,100,47.8,0.1,0,0
620,0,0,0,-24,0,24,32,21,0,4,100,7.9,-1.3,0,0
621,0,0,0,540,0,358,1263,586,147,170,93.4,12.8,-1.8,0,0
622,0,0,0,35,0,250,767,795,0,89,73.8,15.5,-0.2,0,0
623,0,0,0,343,400,0,1337,912,0,205,56.9,145.9,-1.4,1,1
624,0,0,0,745,0,1035,2246,2106,0,29,94.8,29.6,0,0,0
625,0,0,0,309,0,740,2461,1721,0,268,67.9,13.2,0,0,0
626,0,0,0,74,0,207,421,194,0,156,71.6,120.5,-3.8,0,0
627,0,0,0,3,121,136,372,394,0,159,45.5,21.3,0.6,1,1
628,1,0,1,-179,0,55,725,-2943,0,3156,43.8,0.1,-1.8,0,0
629,0,0,0,27,248,1663,2658,1784,714,214,38.9,-23.2,0.3,1,1
630,0,0,0,-48,0,16,1433,1393,0,8,-17.9,19.7,-0.1,1,1
631,0,0,0,-38,0,1051,1423,1078,500,144,93.5,-36,-0.1,0,0
632,0,0,0,807,0,3287,3397,5219,638,10,100,0.6,0,0,0
633,0,0,0,150,461,3,707,730,35,12,100,-5,0,1,1
634,0,0,0,21,1668,198,2619,3701,0,84,100,4.2,0,1,1
635,0,0,0,24,0,71,238,77,0,105,79.5,-95.2,-0.3,0,0
636,0,0,0,128,715,702,2443,1392,861,870,59.2,-45.8,-0.3,1,1
637,0,0,0,748,20,55,694,5999,0,0,0,19.4,0,1,1
638,0,0,0,-16,1793,0,24,496,88,0,100,-4.8,0,1,1
639,0,0,0,118,0,138,2941,1907,650,448,37.3,-12.7,0.3,0,0
640,0,0,0,322,0,500,2080,2355,312,0,100,-0.5,0,0,0
641,0,0,0,-2,0,183,262,322,0,0,100,0,-0.1,0,0
642,0,0,0,17,0,34,1097,630,0,197,34.9,-16.6,0.1,0,0
643,0,0,0,-256,0,456,691,153,0,149,-133.3,-3342.3,-0.3,0,0
644,0,0,0,10747,12074,0,25431,27923,119,233,59,18.9,0,3,1
645,0,0,0,1252,5562,1062,1368,827,0,21,100,85.9,-0.1,1,1
646,0,,,0,0,0,37,11321,5236,0,0,-122.3,-4.3,0,0
647,0,0,0,4,0,88,211,183,0,11,39,-7.8,-0.1,0,0
648,0,0,0,-84,15091,537,591,2622,0,35,100,6,0,1,1
649,0,0,0,-35,48,22,470,108,0,6,82.3,-57.6,-0.5,0,0
650,0,0,0,-24,0,1094,1610,620,0,110,55.7,-22.2,-0.1,0,0
651,1,3,1,-44,0,1,20,-862,0,468,80.8,-32.1,-4.6,0,0
652,0,,,-470,0,13,182,-353,0,477,58.6,139.1,2.1,0,0
653,0,0,0,1348,5595,6122,7124,35844,685,229,100,2.9,0,1,1
654,0,0,0,-433,1428,0,121,109,0,77,100,-424.3,0,1,1
655,0,0,0,-36,0,279,340,356,0,12,100,-31.8,-0.5,0,0
656,0,0,0,-193,0,616,1046,386,32,431,7,3.6,0.6,0,0
657,0,0,0,313,0,1266,1897,1399,0,100,76.1,-0.5,0,0,0
658,0,0,0,269,0,292,351,257,50,0,100,179.4,-1.6,0,0
659,0,0,0,-98,0,94,2068,43639,2586,55,0,9,0,0,0
660,0,0,0,78,763,0,2324,662,0,902,51.6,75.3,0.4,0,0
661,0,0,0,-110,0,29,99,8,0,4,95.4,-1305.5,0.7,1,1
662,0,0,0,424,0,466,506,359,107,120,91.6,24,-0.2,0,0
663,0,0,0,-16,636,712,1772,1480,38,55,34.1,-29.4,-0.6,0,0
664,0,0,0,-3,211,24,27,168,33,0,100,-12.5,0.3,1,1
665,0,0,0,156,6204,394,452,2345,155,66,100,3,-0.6,8,1
666,0,0,0,-237,134,291,1308,756,330,60,74.5,-26.2,0.2,2,1
667,0,0,0,68,140,2716,6200,4434,719,435,36.4,-0.1,0,1,1
668,0,0,0,-4,22,185,393,140,156,59,50,-34.4,-0.1,0,0
669,0,0,0,-580,31412,0,2703,5037,1060,590,21.4,-15.1,0,6,1
670,0,0,0,-308,0,22,502,142,0,350,100,-218.5,-4.7,0,0
671,0,0,0,293,3299,0,129,1248,659,37,99.1,-55.8,-0.1,0,0
672,0,0,0,30,0,14,637,209,25,44,75,40.7,0.5,0,0
673,0,0,0,1794,1,7939,9006,6671,4009,389,100,-7,0,0,0
674,0,0,0,57,0,126,1732,394,0,460,44.9,7.2,-0.8,0,0
675,0,0,0,245,37,874,910,484,410,4,100,-8.6,0,1,1
676,0,0,0,-227,0,1,80,104,0,39,100,-118.3,-0.2,0,0
677,0,,,96,0,79,1558,460,110,648,52.2,33.1,-0.1,0,0
678,0,0,0,-56,0,209,1064,300,0,68,76.2,-26.3,0,0,0
679,0,0,0,255,0,456,2279,1535,722,261,100,-15,-0.2,0,0
680,0,0,0,265,1618,537,1128,481,81,40,60.1,66.8,0.3,5,1
681,1,0,0,59,0,205,362,212,0,69,100,-19.1,0.2,0,0
682,0,0,0,-529,0,0,4047,436,0,2220,26.2,-149,-1.2,0,0
683,0,0,0,233,646,1137,1264,579,179,37,94.1,-16.8,0,1,1
684,0,0,0,40,0,18,390,390,0,0,100,3.2,0.5,0,0
685,0,0,0,-158,0,8,371,261,0,0,87,-74.1,-0.1,0,0
686,0,0,0,147,0,155,855,420,0,22,50.9,27.7,0.2,0,0
687,0,0,0,-1,2533,809,893,1860,184,166,99.7,-0.5,0,1,1
688,0,0,0,-183,192,565,1554,2398,1575,134,72.8,-41.6,-0.3,1,1
689,0,,,97,0,15,141,166,0,0,97,-91.6,-5.6,0,0
690,0,0,0,51,0,9,155,109,0,0,100,164,-0.1,0,0
691,0,,,-1222,0,4,496,-1006,0,145,29.8,-143.3,0.2,0,0
692,0,0,0,376,83,1486,11126,10297,0,542,52.1,-1.1,-0.1,2,1
693,0,0,0,46,24,699,1710,1204,50,5,22.1,-3.3,0.2,1,1
694,0,0,0,1179,1694,185,10553,2579,0,0,29.1,-1.8,0.2,0,0
695,0,0,0,1438,0,1919,1938,1908,0,0,8.9,365.8,0.7,0,0
696,0,0,0,85,4577,438,561,1906,0,91,100,6.3,0,2,1
697,0,0,0,129,0,173,357,219,64,0,78.2,31.9,0.2,0,0
698,0,0,0,45,0,533,873,289,11,0,100,3.8,-0.2,0,0
699,0,0,0,-144,0,75,1185,265,0,149,35.6,-55.6,0,0,0
700,0,0,0,286,0,32729,38536,41785,0,34,44.9,-2.6,-0.1,0,0
701,0,0,0,34,0,206,1216,915,0,40,77.1,33.9,0.1,0,0
702,0,0,0,-45,0,41,1615,624,0,164,34.9,-8.1,-0.6,0,0
703,0,0,0,-400,0,0,298,337,0,144,100,-111.6,0,0,0
704,0,0,0,149,1002,692,961,1170,0,0,92.9,13,0.1,122,1
705,0,0,0,1686,2749,3766,4014,4230,1802,57,100,-4,0,1,1
706,0,0,0,88,0,32,386,226,0,25,81.9,32.2,0.5,0,0
707,0,0,0,-249,590,1225,6329,3636,1746,195,13.4,-68.4,-0.8,1,0
708,0,0,0,-7,0,7,30,-105,0,0,10.8,-4.4,1.1,0,0
709,0,0,0,-6,0,544,547,469,110,0,100,-43.7,-0.6,0,0
710,0,0,0,393,0,994,1691,479,478,206,76.6,-82,0.6,0,0
711,0,0,0,128,0,301,417,729,0,1,95.2,40.7,-0.2,0,0
